business_id,name
Brq-BCgyGWnf26eLuYRMyg,McDonald's
5dXiNZgWI6B1VIFG3wVTqA,McDonald's
sSbbUmWhNmMKRZOHG1BnYA,McDonald's
biLRNTonGv6bLUQ1rx0Hgg,McDonald's
Gkfi3qXHH_FHvJ0_omUztg,McDonald's
sZs1UrdLUMQ6khJGXSvObg,McDonald's
xbgzX-_EpV6yH-6nf2LCNw,McDonald's
XWrRu2QN0DfxflkMIzqRlw,McDonald's
kAhT_pFlNuL3yfhKrpYRWQ,McDonald's
nEAxkQ4m0rbSAjD8mxaVrQ,McDonald's
_czjtkS_XllCJi_1vBc_sw,McDonald's
1MpCSA9931OUqvZ3vTqzvg,McDonald's
tDbF0IWQq-mHPi7OBla6eg,McDonald's
802zLI8fqGFUVbSojvZZsw,McDonald's
1v5n-Sb3HW_2Uhaq1X1PdQ,McDonald's
hoqITwtnCoz8x_2CcMylJg,McDonald's
pZl68OjM4Fz0Ms0raK69Bg,McDonald's
NCjb4Lo7VELIV3YcPzKV7A,McDonald's
HCtaslujHiD_j5St_FR5IA,McDonald's
MgoBAUgSv6UM6RNhwyV-MA,McDonald's
MSnWYdS0w5m9JLcr1wHO4w,McDonald's
fKbrDP45PmhwvVkNx3Tuow,McDonald's
SXqPjCaN6DL8lRzzZQ0O0A,McDonald's
4CdXVM7-7ek6sNs11gaVuQ,McDonald's
499j2YBfJuZLgNOk7SzFCA,McDonald's
NBkrB_4GW4YYhopBhMtceA,McDonald's
eIDC_UAORw0frg030Nw4tA,McDonald's
Be8U1wz3as45341ZFYimIA,McDonald's
4WWxTisW97Ks7r06Exxx2A,McDonald's
Oj3vZFPN5xh-MwK268WqLg,McDonald's
XN6IctwNyZOvmlXCkmettw,McDonald's
zYCrmx7qSuT-6ut1_F22iw,McDonald's
e4hdGUQH8IX0Tcx1Aa3Ltw,McDonald's
2YoJUob1RL-LCYGiXdq8dg,McDonald's
oDKGXVSQfegQt1QU9KLiJA,McDonald's
OEeQTVPtrKq4kPqdIJLrKw,McDonald's
Ai8MnqWUCTT03knlsrDSOQ,McDonald's
wIFiBEXMMtMuP9kgxYMQZA,McDonald's
mlwJfMFNERB9cGgrB4Uppg,McDonald's
AoboRmPP2tFZctiav2VAdQ,McDonald's
h696v2N0hcOOdsg1ebt5Ig,McDonald's
zaCX8VFkfunbp3yH60Zg_Q,McDonald's
SuzwgDT71HxOccHXsBpJag,McDonald's
dr_nIjj7A0PYfaN6qS2yng,McDonald's
dZ0ys95zBvv_LD6nrwhtyA,McDonald's
MBpl7cTqlJblEj0E8qSS6g,McDonald's
1tm-CQ4-dFxY03fAScQ01A,McDonald's
RA90yF4DWcRIcDj8S5qkZg,McDonald's
CR_hm3-T9HEGGWTElXErRw,McDonald's
rgCh1nIqJUPRf8QJM_YjSA,McDonald's
zHXYNXlSO3vMrWlISzmwlQ,McDonald's
OLrLFtCoacBjTjFGG65ckw,McDonald's
M5HQyQXVOuwT9lSMChKVdg,McDonald's
4t1VMmixGuvj6jKhWGLVWg,McDonald's
ZhcVjB2jA5nhzpTKjuR5cA,McDonald's
mJVNXkfExLzzsXvbaY-ymw,McDonald's
kSglWloGVOI5evbnx8ub5w,McDonald's
CcaYQDslcBH_PA0wbwZtKQ,McDonald's
zCglWMsODFnewijW7S5KwQ,McDonald's
5LMTmQJBxP9aONuu8KhLbw,McDonald's
VRwqMoWUebBzeg-dGOR9VA,McDonald's
jo37YLQJyWhuKBdjlKpoAw,McDonald's
L24ouhO2blekpFZZXIgR9w,McDonald's
LZHiuorqSMLdTJoGCV-UIw,McDonald's
Vd0BRbtnhEfNkVNKTH86Bg,McDonald's
4h7LohcAIj--xLHiF6ydzA,McDonald's
7UOJofNZSY6pQkIk6QUOGA,McDonald's
CGaaHAG28nnxMpbvOHhO-Q,McDonald's
2xvxGJu9rWdhZ7AheiOheQ,McDonald's
Vg48ETIyEP9MALSqfDLGmA,McDonald's
dD8HFOlOowiEcBv5F38pew,McDonald's
bqT9LFxOiV9hr0361Ph8rA,McDonald's
vJLbVnnZFb_kiUMjGIWsSg,McDonald's
P-1Z19YDcmwpwEazmhJOvw,McDonald's
HMyXpfUQud_7B0OsmBuNcg,McDonald's
HiQwgtgkvkqJmZrCyF2jBQ,McDonald's
ww-fKGfc4XJHOAxDH0ac5Q,McDonald's
iZi0sfFccB8ZiC2NZun3Yg,McDonald's
Mt85lqOEbMxKiokcnvI30g,McDonald's
GEdrmeb5ubO2Gq5MgMxDtQ,McDonald's
Cxh7HIPRhIr_DIetWp3jAg,McDonald's
UALJipwvpD-M-PzI9uALZA,McDonald's
4M_kLVDf0vq2dKoRcfkGCA,McDonald's
9dTnpsb_tO25h44IAoeRjQ,McDonald's
_CAtatmn5FKtMFXcyQyWdQ,McDonald's
8dsMAUIA8Xk-2B0qrDHSnw,McDonald's
eIClHkqYqCeaYOZSzu1eLQ,McDonald's
r4Fb5mUHIhjjpGABPGitqA,McDonald's
P0XD2z0VYEW6VnC7wIPPMw,McDonald's
kCrzq7PEBYCMU1xNPNQA8A,McDonald's
o61HRHnzNDcU6eMKZaB5wQ,McDonald's
NIlAb8xuqKyvvqV9mwK6Hg,McDonald's
8F75isJz4UF_5LFsyf80HA,McDonald's
cwzn8WC2mIUvC4DaXqhsSA,McDonald's
25tI2s_AmToGGE2fNQYY7w,McDonald's
3aG8idCwlP-loKf8_hxcRQ,McDonald's
ZgqZAKHXZi5HoCRYcTh9Gw,McDonald's
7Bq927oiZRlEVMqQSNR0Lg,McDonald's
ut9lc20Dq7tUH0tZMKic1w,McDonald's
zszv_H7xTUo6SjCebQbbGg,McDonald's
Ynokyesqb9pXBT9EUlnAbA,McDonald's
_4g4EBJowOS_LXbyMB7DnQ,McDonald's
LVhlQGAochcp0amO6-OX-g,McDonald's
jJrXxt3eQvKVoCNaCaaXcw,McDonald's
6g2-9mUquEDYw8y9KHJTzg,McDonald's
LuPs7eFsixV6OIGwsNUZug,McDonald's
Skjt4qu-ix90v4r4blJ07A,McDonald's
9eYm5gwEOhBQdkg9ihV7EA,McDonald's
uswNPK8UQ44QmopDal6Fxg,McDonald's
XK-mrAzh0cxD4U5Kmhy0fw,McDonald's
kvRjzneD1FWh4Szb-trL4A,McDonald's
b8jbsZHfrGZCVPjI9KXV_g,McDonald's
MoSyhSKj62gqBJyR_e5kIA,McDonald's
LA99Dl-b9r1nKIZ3gKC_og,McDonald's
RVIDySg190UzD4bipBqSOQ,McDonald's
XS1wPZeULZtbiP1OsuHFwQ,McDonald's
d9i5hq9hIjmp7RN2hsOTzQ,McDonald's
R84qWSVghknKWKXPbKwYLA,McDonald's
zZKnptPeSPSkza6SKq00HQ,McDonald's
UJQGJ0tlKO93Lia2JGidZA,McDonald's
ub8HSWJPsD_CqImzCehrZg,McDonald's
NUzUOzkNS1mTJavkVVcdVg,McDonald's
RpY32D_zRYFQPYHlrkDi9Q,McDonald's
hoNc_KStFGoPRvDq2oI8LQ,McDonald's
3gqWbaq86WGLScQlcMXEyg,McDonald's
yVBTwIJdbtScInZ7G8eDwg,McDonald's
11_eIDfQ146e1J3CMPjpqA,McDonald's
f1NVemrQsrsp5k2eGiO8mg,McDonald's
Mej-T3IEAZHw5hdpWUut0g,McDonald's
VbEm2EN2rpCqSQDVnIZZuw,McDonald's
EB5pnHGHthrpHw4875lzBg,McDonald's
S2f17_R3I2CXculeMDZAig,McDonald's
f44uARFaTuIPmbMn2VlSXg,McDonald's
edMDjyhuyaaRo5nOstjlpg,McDonald's
IRrUGBV4BjumBG3oiRRF9Q,McDonald's
7U7IgKCBvUqHDoZvmunuAA,McDonald's
ZnRFh390K4vgTvbNKi59GA,McDonald's
V71KzO8mXPK7E8no2FN8sw,McDonald's
8bdrXvgQ3pkvR0bCTg_LDA,McDonald's
zZ_xsIQfotnHe25MxQyg0g,McDonald's
40N6HwvUOiRvvdOfMX7wXQ,McDonald's
1YBqzpRWXW_Vb5grCPGRvA,McDonald's
k09pb0lnZfJ_TrcCH3VqrQ,McDonald's
UIxL3xxpmJ6LiOMdqbqFTw,McDonald's
GD0_sWqURBSZARKgNgbwRg,McDonald's
sMZe5nmFqffApI_-ReO4xQ,McDonald's
VPIHVHsO_vTk2lnAcYxARQ,McDonald's
9T0KlT0HW75LM-sTEPBPbg,McDonald's
gnE7VBl6EDTiy02a4WP4ng,McDonald's
6rzuiMOivqs6Qc3VS1ugGg,McDonald's
wE0DNA2dGzwLUTy6rxz3IQ,McDonald's
eYZBpbi42VoMYsulwalQaA,McDonald's
zkUGrri25CXfZc4OS2BtPg,McDonald's
LpoGxHNR-cEbaWhAaU1Nlg,McDonald's
lgoYB3YiKPBkMq51nv0wPA,McDonald's
mf7M1IxaoCRoM4-jJsyblQ,McDonald's
6tQrTyDTs5hWh5e4LlPLCg,McDonald's
KN0IJPxZ6bwVYmqLcAfRdg,McDonald's
wdFMJH5synpdp0jMNdCHNw,McDonald's
tgOSbgbTZ1zipBZakE-aqw,McDonald's
G7AEvOxbIUV2Em7FMmwXGQ,McDonald's
QwwljXNHdWjb6UkIFJZTlg,McDonald's
rkqsFfbdeuXevR4Z3VgFuA,McDonald's
jtvJ6JQ4D2z-SKdPkoU07A,McDonald's
X4Z8Iq0hICOjHdc-0NT_jg,McDonald's
3Rn91lErljcpt0sY31bXQw,McDonald's
TlusNUxZToaR7yjn69H5JA,McDonald's
IZ8MvaGP3O6h7VnpPBhkJQ,McDonald's
ayqh0cxxuLrnY55oZr0kkA,McDonald's
WklNC4oBYyPqMb2ILfcV3w,McDonald's
iuftKhlrXImvtz-OngBJtw,McDonald's
JG98smIWipytmzzvo4lBTw,McDonald's
I1LP0Vg55lwufnoNREE1KA,McDonald's
zraJ8MD-n5ob6s7dSNzKFg,McDonald's
z00F0RSAGimvSU9IrTevOw,McDonald's
zY4ObZaMfkguE37G2gmabw,McDonald's
pokplllvDH7X9-n_3IEj_Q,McDonald's
ZYjbZBJFGk-Tn6cpD-K5eQ,McDonald's
rNlG6yEM3tI8TBoPyzyPhg,McDonald's
wskZf-c4YAmtLA1i2WBKww,McDonald's
MLNZIwvYb7MiVkSm0lFFhA,McDonald's
xM2zutXv11alems5TnlC5Q,McDonald's
WXvQTyjP4lL94K9aauWVmw,McDonald's
bnY1-1e0XdPz6zTrG5dacA,McDonald's
8PKxsbyRIPfhe0KMiBYuyg,McDonald's
CzsnLeW_yFwmmcdvmy9bMw,McDonald's
qWhYKRqQf1RRUzxZdXbM_g,McDonald's
kufdqqeufwSP6rgeIKLKAg,McDonald's
3UHXD8T80OUFMCzLb3x-sQ,McDonald's
zi5cMfvS1imWog3TFfuFnA,McDonald's
dv_AMvV9J-6qrke4BUQuEA,McDonald's
ekBDNOCEzskY6VH5SBbGkg,McDonald's
dctMpMdLUMad1Umh4knaNg,McDonald's
a5TaDLChZDSgZ-en1sxNpw,McDonald's
5-aqt6yXDtV5p6vliEBxVQ,McDonald's
Q3_Z2oFu9D67QVB1uJTXyA,McDonald's
0ERS4_k61Ea7VVunLcxlgA,McDonald's
GrfFulYVrfWIKmwa1dHktg,McDonald's
RL6BaK196Scg2DEY3Uc1AQ,McDonald's
AtXi5Q5fNfvr-oZj3Vc_QA,McDonald's
o30cpvfgxHr6NQ5pvSb0Qw,McDonald's
k6ti2dkJD_6xGzxjQQ_FnA,McDonald's
yvk6mmjToQHHqeT17nrQ_A,McDonald's
vsM7RsJNrP6ukSgy1Ew5xA,McDonald's
NGK31ST2C3sT1uwNtAeFdw,McDonald's
oVMf5FvsD7_HmBc3B62Zxw,McDonald's
u7WBOKDV5JAqV4RACM1dxg,McDonald's
NHz8uMabvQ2nXk6CddCK4w,McDonald's
uaTq-_gVT8XWHdBfVPzsRg,McDonald's
